store_nbr,sales_2013,sales_2014,sales_2015,pct_14_13,pct_15_14,cat_14_13,cat_15_14,cat_tot,zip_cd,city_name,lat,long,promo_dep13,promo_dep14,promo_dep15
272,44407426.69,39433009.35,35283126.16,-0.11201769,-0.105238815,-100.00%,-100.00%,0,1930,GLOUCESTER,42.612627,-70.661854,0.147,0.144,0.147
273,66266838.41,65384686.55,62785060.72,-0.013312116,-0.03975894,0.00%,0.00%,4,4240,LEWISTON,44.10162,-70.19291,0.185,0.182,0.176
274,36074439.14,34608712.67,34564397.29,-0.04063061,-0.001280469,0.00%,0.00%,4,14206,BUFFALO,42.87840759,-78.80248513,0.218,0.221,0.22
275,107741637.2,106416503.5,97764340.85,-0.012299178,-0.081304707,0.00%,-100.00%,1,11763,MEDFORD,40.794819,-73.00636,0.13,0.128,0.129
276,34973717.89,38894975.45,39306270.72,0.112120123,0.010574509,100.00%,100.00%,8,19382,WEST CHESTER,39.91896383,-75.57695435,0.131,0.124,0.12
278,128474699.6,131495393.2,134700587.1,0.023511973,0.024374951,100.00%,100.00%,8,2476,ARLINGTON,42.41697,-71.16044,0.126,0.127,0.123
279,32258387.2,29778045.8,31338252.46,-0.076889814,0.052394528,-100.00%,100.00%,6,30519,BUFORD,34.078359,-83.917932,0.146,0.144,0.143
280,41266228.11,36378586.8,32747620.15,-0.118441678,-0.099810547,-100.00%,-100.00%,0,32792,WINTER PARK,28.6024,-81.318498,0.147,0.154,0.159
281,70123265.29,66784875.74,66867794.06,-0.047607446,0.001241573,0.00%,100.00%,7,2370,ROCKLAND,42.12092328,-70.91716884,0.142,0.139,0.145
283,58568886.92,51597766.44,50768867.55,-0.119024295,-0.016064627,-100.00%,0.00%,3,20024,WASHINGTON,38.88585654,-77.01858169,0.131,0.148,0.151
287,63532558.19,61485279.65,58936753.66,-0.032224085,-0.041449368,0.00%,0.00%,4,48307,ROCHESTER HILLS,42.651964,-83.130715,0.138,0.137,0.136
288,141828081.2,132667694.2,125601259,-0.064587964,-0.053264175,-100.00%,-100.00%,0,6010,BRISTOL,41.693585,-72.915764,0.142,0.147,0.151
289,134728810.2,129998612.8,119074284.3,-0.035109027,-0.084034193,0.00%,-100.00%,1,7666,TEANECK,40.889719,-74.024922,0.123,0.127,0.123
290,58583904.56,46563699.05,47307174.08,-0.205179317,0.015966838,-100.00%,100.00%,6,1801,WOBURN,42.505316,-71.133326,0.138,0.148,0.141
291,174217222.2,168379455.7,161186973.9,-0.03350855,-0.042715911,0.00%,0.00%,4,2452,WALTHAM,42.402705,-71.235043,0.125,0.13,0.126
294,56724561.82,58734129,53022420.7,0.035426755,-0.097246838,100.00%,-100.00%,2,6051,NEW BRITAIN,41.666461,-72.776615,0.148,0.159,0.162
295,73860647.67,70322116.21,68106368.71,-0.047908211,-0.031508544,0.00%,0.00%,4,19030,FAIRLESS HILLS,40.169618,-74.851085,0.159,0.158,0.157
296,41904771.15,38992979.48,41388649.24,-0.069485922,0.061438489,-100.00%,100.00%,6,75237,DALLAS,32.647213,-96.858327,0.146,0.158,0.169
298,178619873.5,179229687.7,160663517.2,0.003414033,-0.103588701,100.00%,-100.00%,2,7043,UPPER MONTCLAIR,40.839457,-74.207423,0.098,0.1,0.1
299,127882750.3,123689028.4,125124778,-0.032793492,0.011607737,0.00%,100.00%,7,1605,WORCESTER,42.289697,-71.80612,0.139,0.141,0.135
300,136700101.9,128020950.3,122511453.6,-0.063490455,-0.043035899,-100.00%,0.00%,3,10502,ARDSLEY,41.01301,-73.84583,0.113,0.113,0.114
301,125579507.1,122272545.9,123853299.2,-0.026333605,0.012928113,0.00%,100.00%,7,2180,STONEHAM,42.493905,-71.101192,0.133,0.126,0.125
302,63724183.12,63611381.99,64980233.75,-0.001770146,0.021518975,0.00%,100.00%,7,1588,WHITINSVILLE,42.125165,-71.647927,0.14,0.138,0.135
304,43911559.61,43205082.64,41718547.11,-0.016088633,-0.034406497,0.00%,0.00%,4,33815,LAKELAND,28.04209,-81.98963,0.167,0.181,0.186
305,92552680.58,92206691.92,94964525.65,-0.003738289,0.029909258,0.00%,100.00%,7,19464,POTTSTOWN,40.244523,-75.608794,0.149,0.138,0.137
306,41666874.27,35526220.43,36452098.63,-0.147374958,0.026061827,-100.00%,100.00%,6,34652,NEW PORT RICHEY,28.238553,-82.726912,0.188,0.193,0.196
307,83397668.14,83668655.77,85183933.48,0.003249343,0.018110458,100.00%,100.00%,8,2420,LEXINGTON,42.447573,-71.226888,0.119,0.118,0.12
308,25115779.66,18580637.3,18435039.77,-0.260200657,-0.007835981,-100.00%,0.00%,3,14202,BUFFALO,42.88595479,-78.87446536,0.165,0.178,0.174
309,33788523.54,30318480.98,28424774.68,-0.102698851,-0.062460461,-100.00%,-100.00%,0,14048,DUNKIRK,42.483647,-79.328431,0.204,0.212,0.213
311,122526083.9,119935689.2,121250440.7,-0.021141577,0.010962137,0.00%,100.00%,7,2818,EAST GREENWICH,41.657607,-71.452976,0.13,0.13,0.133
312,46101970.63,43276080.78,44646217.92,-0.061296509,0.031660379,-100.00%,100.00%,6,34237,SARASOTA,27.338113,-82.514509,0.15,0.153,0.15
314,115732016.5,121512181.2,124851018.8,0.049944388,0.02747739,100.00%,100.00%,8,1945,MARBLEHEAD,42.498849,-70.856276,0.112,0.114,0.112
315,101140113.2,96636484.6,98850078.11,-0.04452861,0.022906395,0.00%,100.00%,7,1056,LUDLOW,42.169704,-72.48087,0.155,0.156,0.151
316,43664656.98,40963523.7,54784656.5,-0.061860861,0.337400974,-100.00%,100.00%,6,2019,BELLINGHAM,42.025707,-71.49009,0.164,0.164,0.159
317,51782837.68,49934025.66,55708375.66,-0.035703181,0.115639585,0.00%,100.00%,7,27518,CARY,35.745285,-78.74008,0.138,0.135,0.133
318,106072259.8,104715379,101317927.3,-0.012792042,-0.03244463,0.00%,0.00%,4,1960,PEABODY,42.550463,-71.001698,0.126,0.122,0.122
319,50012491.72,46066004.44,46147815.04,-0.078910031,0.001775943,-100.00%,100.00%,6,34233,SARASOTA,27.299211,-82.481803,0.16,0.166,0.169
320,110793673.9,110685515.9,109399505.9,-0.000976211,-0.011618593,0.00%,0.00%,4,7675,WESTWOOD,40.990078,-74.031542,0.124,0.126,0.121
321,129835105.2,128645803.6,126676954.1,-0.009160092,-0.015304421,0.00%,0.00%,4,2021,CANTON,42.139913,-71.147611,0.127,0.126,0.125
323,53528184.45,52291848.35,54041192.24,-0.023096918,0.033453472,0.00%,100.00%,7,12477,SAUGERTIES,42.08362,-73.96783,0.146,0.133,0.127
326,160323486.3,153917888.6,145989949.1,-0.039954207,-0.05150759,0.00%,-100.00%,1,2896,NORTH SMITHFIELD,41.98014,-71.5122,0.166,0.168,0.167
327,29587581.1,28762886.81,28534930.38,-0.027872988,-0.007925367,0.00%,0.00%,4,33024,HOLLYWOOD,26.025825,-80.222345,0.196,0.206,0.194
329,58700238.06,54544420.21,54470628.19,-0.070797291,-0.001352879,-100.00%,0.00%,3,4103,PORTLAND,43.70358,-70.28852,0.15,0.153,0.149
330,120267347,117389426.6,115461701.4,-0.023929358,-0.016421626,0.00%,0.00%,4,2828,GREENVILLE,41.871082,-71.529929,0.154,0.146,0.148
331,65079293.74,63263483.71,62079796.4,-0.027901502,-0.018710435,0.00%,0.00%,4,94539,FREMONT,37.541218,-121.946419,0.163,0.164,0.153
332,152475681.4,156825850.9,151184401.6,0.028530251,-0.0359727,100.00%,0.00%,5,11753,JERICHO,40.788385,-73.534851,0.112,0.114,0.114
333,59052374.68,56145957.71,55632047.16,-0.049217614,-0.009153118,0.00%,0.00%,4,6107,WEST HARTFORD,41.761605,-72.744101,0.12,0.121,0.127
334,52346495.66,54300497.8,51257778.2,0.037328232,-0.056034838,100.00%,-100.00%,2,75070,MCKINNEY,33.151485,-96.732291,0.125,0.122,0.124
335,75968814.42,75247656.87,74988947.66,-0.00949281,-0.003438103,0.00%,0.00%,4,2767,RAYNHAM,41.905726,-71.056035,0.143,0.145,0.145
336,44481850.45,41033243.36,38484802.76,-0.077528409,-0.062106731,-100.00%,-100.00%,0,8232,PLEASANTVILLE,39.40788862,-74.51914817,0.138,0.148,0.162
337,56736730.52,59356743.17,56106467.38,0.046178421,-0.054758324,100.00%,-100.00%,2,5201,BENNINGTON,42.895376,-73.202258,0.156,0.153,0.144
338,64190366.96,63260567.21,61499925.61,-0.014485036,-0.027831581,0.00%,0.00%,4,19446,LANSDALE,40.26114,-75.31511,0.142,0.14,0.135
340,52517184.97,49576102.55,46579045.39,-0.056002286,-0.060453666,-100.00%,-100.00%,0,8094,WILLIAMSTOWN,39.672572,-74.978766,0.149,0.152,0.159
343,248759220.8,224236998.4,202589252.7,-0.098578144,-0.09653958,-100.00%,-100.00%,0,6905,STAMFORD,41.07363552,-73.54995921,0.098,0.102,0.109
344,41937131.72,36644879.79,34412974.94,-0.126194895,-0.060906322,-100.00%,-100.00%,0,12180,TROY,42.732155,-73.689818,0.146,0.166,0.17
345,120853711.3,119335556.4,117744603.7,-0.012561921,-0.013331758,0.00%,0.00%,4,95425,CLOVERDALE,38.785,-123.014,0.183,0.183,0.181
346,127479034.1,120253551.2,113625349,-0.056679774,-0.055118557,-100.00%,-100.00%,0,10901,SUFFERN,41.113815,-74.129598,0.125,0.125,0.119
348,132169149.4,127153557.6,126984611.6,-0.03794828,-0.001328677,0.00%,0.00%,4,6109,WETHERSFIELD,41.692381,-72.657713,0.139,0.141,0.14
349,82174699.02,81205172.71,80593055.37,-0.011798355,-0.007537911,0.00%,0.00%,4,6095,WINDSOR,41.819446,-72.656062,0.147,0.155,0.154
350,45685049.05,47501238.38,50224544.08,0.039754567,0.057331257,100.00%,100.00%,8,6105,HARTFORD,41.766544,-72.711465,0.145,0.144,0.141
351,139046555.9,129014837.8,127766330.3,-0.07214647,-0.00967724,-100.00%,0.00%,3,2904,NORTH PROVIDENCE,41.861159,-71.468142,0.15,0.154,0.158
352,67922288.17,67603766.92,65433701.56,-0.004689495,-0.03209977,0.00%,0.00%,4,21050,FOREST HILL,39.560359,-76.370537,0.142,0.139,0.141
354,74975721.91,71407462.44,67380607.57,-0.047592199,-0.056392634,0.00%,-100.00%,1,13210,SYRACUSE,43.0425,-76.13694,0.102,0.112,0.114
355,126258501.1,124789895.2,124391811.2,-0.011631738,-0.003190034,0.00%,0.00%,4,2840,NEWPORT,41.482332,-71.309965,0.103,0.104,0.107
356,156576452.1,141200093.9,132435088,-0.098203517,-0.062075071,-100.00%,-100.00%,0,8755,TOMS RIVER,39.976525,-74.247533,0.164,0.174,0.182
357,80705371.66,68576831.19,63860221.22,-0.1502817,-0.068778476,-100.00%,-100.00%,0,78754,AUSTIN,30.386005,-97.648316,0.122,0.13,0.129
360,139589502.4,132187569.7,123984923.5,-0.053026428,-0.062053083,-100.00%,-100.00%,0,7031,NORTH ARLINGTON,40.797271,-74.127283,0.116,0.12,0.118
361,196911142.2,191091088.6,171220392.6,-0.029556751,-0.103985467,0.00%,-100.00%,1,2110,BOSTON,42.35427125,-71.05922885,0.133,0.131,0.133
362,138915275.8,126337657.8,128559722.6,-0.090541648,0.017588302,-100.00%,100.00%,6,8080,SEWELL,39.763662,-75.086474,0.124,0.129,0.132
363,62343619.63,60830792.51,56639442.94,-0.024265949,-0.068901775,0.00%,-100.00%,1,2482,WELLESLEY,42.29631,-71.296507,0.105,0.106,0.104
364,107877297.4,110771056.6,104972594.9,0.026824544,-0.052346361,100.00%,-100.00%,2,6457,MIDDLETOWN,41.54934905,-72.6400684,0.148,0.156,0.153
365,94259452.48,96478412.88,97780815.83,0.023540985,0.013499423,100.00%,100.00%,8,1830,HAVERHILL,42.780613,-71.077077,0.124,0.123,0.121
366,80879992.36,71429832.55,71170253.56,-0.11684175,-0.003634042,-100.00%,0.00%,3,10591,TARRYTOWN,41.077998,-73.858185,0.123,0.112,0.12
367,118238052.3,94727991.7,89888946.29,-0.19883667,-0.051083585,-100.00%,-100.00%,0,33064,LIGHTHOUSE POINT,26.27504,-80.09668,0.128,0.143,0.144
368,29823260.32,27728733.78,24345292.05,-0.070231307,-0.122019338,-100.00%,-100.00%,0,34234,SARASOTA,27.367647,-82.552274,0.143,0.151,0.156
369,100958118.2,93549936.1,80498980.79,-0.073378766,-0.139507902,-100.00%,-100.00%,0,11552,WEST HEMPSTEAD,40.706139,-73.66155,0.142,0.142,0.14
370,148468600,128465127.9,125460081.8,-0.134732005,-0.023391921,-100.00%,0.00%,3,19087,WAYNE,40.04321212,-75.37983748,0.111,0.117,0.117
371,197116511.4,194176118.8,189651666.3,-0.014917028,-0.023300767,0.00%,0.00%,4,19149,PHILADELPHIA,40.034579,-75.06343,0.151,0.151,0.157
372,53564386.7,47431643.23,43968950.13,-0.114492928,-0.073003861,-100.00%,-100.00%,0,32607,GAINESVILLE,29.65189951,-82.37123473,0.119,0.118,0.121
373,61959891.36,61495034.46,62839365.7,-0.007502545,0.02186081,0.00%,100.00%,7,1040,HOLYOKE,42.17471,-72.63991,0.149,0.156,0.158
374,47484439.5,46216457.51,43351770.2,-0.026703105,-0.061984139,0.00%,-100.00%,1,4101,PORTLAND,43.6644,-70.2734,0.15,0.146,0.145
375,160183773.1,158034088.4,157052980.9,-0.013420115,-0.006208201,0.00%,0.00%,4,12054,DELMAR,42.625622,-73.822016,0.142,0.148,0.145
377,120490451.2,115349458.3,113113109.6,-0.042667223,-0.019387597,0.00%,0.00%,4,6340,GROTON,41.34596411,-72.05141813,0.136,0.139,0.138
378,28763234.05,25999235.55,26554410.26,-0.096094844,0.021353501,-100.00%,100.00%,6,4062,WINDHAM,43.835328,-70.443019,0.194,0.19,0.179
379,63464237.83,71392649.19,69496977.84,0.124927229,-0.026552753,100.00%,0.00%,5,19102,PHILADELPHIA,39.9508523,-75.16523221,0.118,0.132,0.133
381,233347766.1,227513424.8,221721703.3,-0.025002773,-0.025456614,0.00%,0.00%,4,7481,WYCKOFF,41.011786,-74.16576,0.12,0.122,0.123
382,55280329.76,59745436.47,62324115.28,0.080772071,0.043161101,100.00%,100.00%,8,2190,SOUTH WEYMOUTH,42.152703,-70.954014,0.141,0.139,0.14
385,76523574.52,77007184.59,73277264.35,0.006319753,-0.048436003,100.00%,0.00%,5,7032,KEARNY,40.75607422,-74.14407125,0.124,0.126,0.115
386,34768585.12,32905845.74,31247433.96,-0.053575358,-0.050398698,-100.00%,-100.00%,0,37179,THOMPSONS STATION,35.78503113,-86.91305678,0.168,0.171,0.17
387,38554055.66,38731512.27,40758321.31,0.0046028,0.052329716,100.00%,100.00%,8,92602,IRVINE,33.734161,-117.759587,0.134,0.128,0.138
388,103386024.7,104027329.9,106334008.7,0.006203016,0.022173777,100.00%,100.00%,8,6443,MADISON,41.280057,-72.598295,0.12,0.121,0.12
390,65161962.59,63945764.27,57039936.9,-0.018664237,-0.107995071,0.00%,-100.00%,1,11779,RONKONKOMA,40.835994,-73.109093,0.132,0.13,0.139
391,69980612.07,68705941.82,67911556.97,-0.01821462,-0.011562098,0.00%,0.00%,4,2464,NEWTON,42.309641,-71.215584,0.128,0.128,0.128
392,50083172.57,49573444.93,52409405.33,-0.010177623,0.057207249,0.00%,100.00%,7,22485,KING GEORGE,38.23816995,-77.14954137,0.16,0.163,0.165
393,37351331.12,38075584.05,37835358.49,0.019390284,-0.006309176,100.00%,0.00%,5,22602,WINCHESTER,39.16741,-78.12213,0.156,0.153,0.151
394,84578184.28,88091703.43,91285505.55,0.041541672,0.036255425,100.00%,100.00%,8,2771,SEEKONK,41.88827881,-71.33210668,0.136,0.136,0.136
396,48944308.39,54508824.94,55495200.13,0.113690779,0.018095697,100.00%,100.00%,8,43023,GRANVILLE,40.06817505,-82.51812257,0.125,0.124,0.122
397,47839687.31,43931682.08,42181211,-0.081689606,-0.039845301,-100.00%,0.00%,3,2893,WEST WARWICK,41.703989,-71.523863,0.16,0.157,0.167
398,62110937.58,58292607.78,54830563.64,-0.061475965,-0.059390792,-100.00%,-100.00%,0,8260,NORTH WILDWOOD,38.99764,-74.813688,0.119,0.125,0.132
399,128316166.8,123956140.2,123864257.6,-0.033978778,-0.000741251,0.00%,0.00%,4,19301,PAOLI,40.04169,-75.474247,0.132,0.133,0.135
400,113733138.5,124129244.7,126638788,0.09140789,0.02021718,100.00%,100.00%,8,1824,CHELMSFORD,42.59476,-71.351321,0.124,0.126,0.123
402,90137042.96,101970527.3,96281042.23,0.131283254,-0.055795387,100.00%,-100.00%,2,33131,MIAMI,25.77281261,-80.18920656,0.119,0.122,0.12
404,39634587.78,37708352.94,37216294.78,-0.048599845,-0.013049049,0.00%,0.00%,4,33563,PLANT CITY,27.990316,-82.120076,0.196,0.198,0.196
406,80374375.98,84190711.7,91477643.63,0.047481995,0.086552682,100.00%,100.00%,8,33950,PUNTA GORDA,26.916606,-82.046435,0.174,0.182,0.181
407,161713724.9,160591117.6,154041879.3,-0.006941942,-0.040782071,0.00%,0.00%,4,11570,ROCKVILLE CENTRE,40.653728,-73.632034,0.131,0.136,0.135
409,91884918.33,93011882.17,97021056.53,0.012264949,0.043103895,100.00%,100.00%,8,2882,NARRAGANSETT,41.48748845,-71.43658356,0.143,0.15,0.149
410,74830948.72,74603652.87,84189772.33,-0.003037458,0.128493969,0.00%,100.00%,7,33308,FORT LAUDERDALE,26.18883508,-80.11647795,0.148,0.156,0.151
411,44507123.88,42324956.66,43668248.14,-0.049029617,0.031737575,0.00%,100.00%,7,33853,LAKE WALES,27.893473,-81.565257,0.189,0.198,0.2
413,32705293.98,26428768.1,26107574.81,-0.191911618,-0.012153169,-100.00%,0.00%,3,12208,ALBANY,42.664549,-73.789274,0.133,0.147,0.142
414,56954674.62,49680292.57,48056476.43,-0.1277223,-0.032685318,-100.00%,0.00%,3,94578,SAN LEANDRO,37.706117,-122.131239,0.172,0.179,0.173
415,76921400.19,73497286.38,72444255.94,-0.04451445,-0.014327474,0.00%,0.00%,4,12110,LATHAM,42.742775,-73.762583,0.162,0.16,0.154
417,46007477.89,46403341.42,45694498.96,0.00860433,-0.015275677,100.00%,0.00%,5,12206,ALBANY,42.681063,-73.789523,0.159,0.155,0.162
418,97700669.96,93234591.71,91257709.47,-0.045711849,-0.021203313,0.00%,0.00%,4,12601,POUGHKEEPSIE,41.666004,-73.932147,0.148,0.15,0.148
419,67611359.45,64871128.08,63195176.69,-0.040529157,-0.025835089,0.00%,0.00%,4,12804,QUEENSBURY,43.331407,-73.654164,0.163,0.165,0.17
424,53751818.73,52607951.42,47892851.85,-0.021280532,-0.089627128,0.00%,-100.00%,1,12534,HUDSON,42.2488,-73.7712,0.148,0.148,0.151
426,67230779.17,65708393.69,63717692.32,-0.022644174,-0.030295998,0.00%,0.00%,4,33432,BOCA RATON,26.339838,-80.090436,0.125,0.126,0.126
427,52875623.76,53308268.13,51874398.14,0.008182303,-0.026897703,100.00%,0.00%,5,27504,BENSON,35.517146,-78.578152,0.15,0.153,0.145
428,77413636,74169202.42,73771744.5,-0.041910363,-0.0053588,0.00%,0.00%,4,12401,KINGSTON,41.971051,-73.991214,0.148,0.148,0.145
429,118266728.4,112078748.8,111503845.7,-0.052322236,-0.005129456,-100.00%,0.00%,3,8210,CAPE MAY COURT HOUSE,39.08741,-74.819203,0.123,0.125,0.128
431,103126328.1,86651266.18,81361266.23,-0.159756119,-0.061049309,-100.00%,-100.00%,0,7702,SHREWSBURY,40.3152,-74.0658,0.123,0.131,0.131
432,93455688.63,92519253.21,90308903.08,-0.010020101,-0.023890704,0.00%,0.00%,4,8520,EAST WINDSOR,40.275653,-74.536946,0.125,0.127,0.135
433,79510477.84,80118506.74,83880531.38,0.007647154,0.046955751,100.00%,100.00%,8,1240,LENOX,42.40492,-73.26649,0.139,0.143,0.139
434,44361791.82,40071012.55,35877288.77,-0.096722407,-0.104657295,-100.00%,-100.00%,0,46342,HOBART,41.55118467,-87.2398256,0.181,0.189,0.19
435,25570263.07,23656562.32,20343908.07,-0.074840871,-0.140031092,-100.00%,-100.00%,0,7840,HACKETTSTOWN,40.824022,-74.83588,0.149,0.151,0.156
440,45825737.98,41997960.99,41510063.19,-0.083528976,-0.011617178,-100.00%,0.00%,3,33063,MARGATE,26.243939,-80.200702,0.179,0.195,0.196
441,62260758.39,58575319.81,55722614.1,-0.059193602,-0.048701496,-100.00%,0.00%,3,12302,GLENVILLE,42.870371,-73.932533,0.177,0.175,0.173
442,62394291.43,58919748.87,55950750.52,-0.055686866,-0.050390547,-100.00%,-100.00%,0,3106,HOOKSETT,43.047012,-71.435729,0.148,0.151,0.154
443,37056616.27,39292755.21,38025392.41,0.060343851,-0.032254363,100.00%,0.00%,5,29412,CHARLESTON,32.76182704,-79.97559562,0.117,0.11,0.104
444,112928872.6,109287882.4,111439410.2,-0.032241447,0.019686792,0.00%,100.00%,7,1581,WESTBOROUGH,42.27514171,-71.61022407,0.13,0.134,0.133
445,51320336.55,50187279.12,45844400.32,-0.022078137,-0.086533458,0.00%,-100.00%,1,48042,MACOMB,42.672611,-82.94029,0.136,0.129,0.125
447,109434275.7,97275612.43,97134492.33,-0.111104708,-0.001450724,-100.00%,0.00%,3,1060,NORTHAMPTON,42.33651364,-72.63748879,0.132,0.135,0.134
448,33064401.72,30756431.73,30161893.11,-0.069802261,-0.019330546,-100.00%,0.00%,3,8033,HADDONFIELD,39.897835,-75.031853,0.112,0.117,0.118
450,145205258.7,138331745.4,151669811.1,-0.047336532,0.096420859,0.00%,100.00%,7,19104,PHILADELPHIA,39.95304753,-75.19266913,0.103,0.107,0.106
451,36305398.84,34290612.39,33106281.01,-0.055495505,-0.034538064,-100.00%,0.00%,3,12305,SCHENECTADY,42.813101,-73.941916,0.149,0.158,0.159
452,119881075.5,116384388.9,118491278.5,-0.029167961,0.018102854,0.00%,100.00%,7,20770,GREENBELT,38.993576,-76.875633,0.109,0.119,0.127
453,34650628.42,32813915.95,32510583.68,-0.053006614,-0.009244013,-100.00%,0.00%,3,33903,NORTH FORT MYERS,26.682844,-81.900844,0.201,0.206,0.207
454,31897439,31080574.36,31301090.62,-0.025609098,0.007094987,0.00%,100.00%,7,4101,PORTLAND,43.656116,-70.260593,0.137,0.138,0.132
456,69741304.77,72788852.72,69497258.19,0.043697891,-0.045221135,100.00%,0.00%,5,7624,CLOSTER,40.971691,-73.960849,0.097,0.111,0.097
457,60881714.51,56739385.88,55268088.69,-0.068038962,-0.025930792,-100.00%,0.00%,3,1970,SALEM,42.516475,-70.906332,0.15,0.141,0.138
458,48412522.7,44503175.99,42423983.01,-0.080750733,-0.046720103,-100.00%,0.00%,3,13903,BINGHAMTON,42.086456,-75.916797,0.152,0.164,0.159
459,157775946.9,150587189.3,152299870.7,-0.045563077,0.011373354,0.00%,100.00%,7,6033,GLASTONBURY,41.71525,-72.61155,0.134,0.135,0.137
460,26229360.36,26841238.41,26696089.36,0.023327982,-0.005407688,100.00%,0.00%,5,19050,YEADON,39.9231,-75.2558,0.145,0.14,0.151
461,66528036.13,64709628.31,65669778.12,-0.027332955,0.01483782,0.00%,100.00%,7,18104,ALLENTOWN,40.597912,-75.5247,0.162,0.16,0.158
462,46348264.22,46693631.83,44058360.96,0.007451576,-0.056437479,100.00%,-100.00%,2,8084,STRATFORD,39.8305296,-75.00090156,0.158,0.156,0.161
463,142726098.8,133489761.7,127583962.4,-0.064713722,-0.04424159,-100.00%,0.00%,3,7003,BLOOMFIELD,40.805155,-74.193355,0.126,0.126,0.128
464,101879056.9,100841746.1,96319472.78,-0.010181786,-0.04484525,0.00%,0.00%,4,7060,NORTH PLAINFIELD,40.624768,-74.440256,0.126,0.127,0.127
465,87250581.07,83146701.29,83918768.41,-0.047035558,0.009285601,0.00%,100.00%,7,8055,MEDFORD,39.901119,-74.845274,0.112,0.126,0.128
466,48116925.74,52686989.14,42529609.55,0.094978292,-0.192787247,100.00%,-100.00%,2,14607,ROCHESTER,43.147755,-77.577482,0.125,0.137,0.145
467,30627781.52,29988187.14,26629430.33,-0.020882818,-0.112002663,0.00%,-100.00%,1,35040,CALERA,33.101166,-86.753386,0.16,0.178,0.193
469,101890698.7,96503416.47,93927628.78,-0.05287315,-0.026691155,-100.00%,0.00%,3,2920,CRANSTON,41.751736,-71.450854,0.151,0.153,0.159
471,42877990.9,42519941.22,37197002.86,-0.00835043,-0.12518687,0.00%,-100.00%,1,2125,DORCHESTER,42.317423,-71.065477,0.136,0.135,0.13
472,61690103.4,44517660.15,29930070.44,-0.278366258,-0.327680962,-100.00%,-100.00%,0,8401,ATLANTIC CITY,39.36183239,-74.43074268,0.125,0.139,0.148
476,52629945.74,51806534.9,48569577.85,-0.015645291,-0.062481636,0.00%,-100.00%,1,34744,KISSIMMEE,28.27936,-81.34522,0.157,0.16,0.159
477,102352015.9,93566554.38,96427792.62,-0.085835744,0.030579712,-100.00%,100.00%,6,8059,MOUNT EPHRAIM,39.88062012,-75.08472266,0.133,0.135,0.135
